"company_name","mth_yr","has_second","no_second"
"Wellcentive","Jun-2012",1,0
"Wellfount","Apr-2011",1,0
"Wellframe","Oct-2012",0,1
"Wellness Center USA","Sep-2013",0,1
"WellnessFX","Oct-2010",0,1
"Wello","Nov-2012",0,1
"Wellpartner","Feb-2012",0,1
"Wellsphere","Jan-2007",0,1
"Welltok","Aug-2010",0,1
"Welzoo","Jan-2013",0,1
"Wemo Media","Apr-2013",1,0
"Weplay","Jan-2006",1,0
"Werkadoo","Feb-2009",0,1
"Wesabe","Feb-2007",1,0
"West Lakes Surgery Center","Sep-2013",0,1
"Western PCA Clinics","Dec-2011",0,1
"Weston Software","Jul-2010",0,1
"Wetpaint","Oct-2005",0,1
"Wetradetogether","Jan-2012",1,0
"Whaleback Systems","Jul-2005",0,1
"What They Like","Aug-2007",0,1
"WhatsOpen","Apr-2007",0,1
"Wheelz","Feb-2012",1,0
"When You Wish","Feb-2011",0,1
"Where","Dec-2003",0,1
"Where I've Been","Mar-2008",0,1
"Where My Dogs At","Jun-2012",0,1
"Whereoscope","Aug-2010",0,1
"WheresTheBus","Sep-2012",0,1
"Whimseybox","Jun-2012",1,0
"WhipTail","Jul-2011",0,1
"Whiskey Media","Mar-2009",0,1
"Whisper","Apr-2013",0,1
"Whisper Communications","Dec-2010",0,1
"Whistle","Jun-2013",0,1
"White Cheetah","Feb-2013",0,1
"White Shoe Media","Nov-2009",1,0
"White Sky","Sep-2006",0,1
"White Source","Jun-2013",0,1
"WhitePages.com","Aug-2005",0,1
"WhiteWilly","Jun-2012",1,0
"Whitenoise Networks","Jan-2007",0,1
"Whitetruffle","Oct-2012",1,0
"Who What Wear","Jun-2012",0,1
"Who@","Feb-2012",0,1
"WhoAPI","Apr-2013",0,1
"WhoSay","Mar-2010",0,1
"Whodini","May-2011",0,1
"Whyville","Nov-2007",0,1
"Wi-Chi","May-2008",0,1
"WiChorus","Dec-2005",0,1
"WiSpry","Feb-2005",1,0
"WibiData","Feb-2012",1,0
"Wicked Loot","Apr-2013",0,1
"Wide Open Spaces","Dec-2011",0,1
"WideAngle Metrics","Feb-2010",0,1
"Wideo","Jan-2013",0,1
"Widevine Technologies","Jun-2003",0,1
"Widgetbox","Jun-2006",1,0
"Wiggio","Oct-2011",1,0
"Wiki-PR","Apr-2011",0,1
"WikiCell Designs","Sep-2012",0,1
"WikiYou","Dec-2006",0,1
"Wikia","Jan-2004",1,0
"Wikibon","Jan-2007",0,1
"Wikinvest","Oct-2007",0,1
"Wikipixel","Jan-2011",0,1
"Wikisway","Sep-2012",0,1
"Wikkit LLC","Sep-2010",0,1
"Wild Needle","Aug-2010",1,0
"Wildfire, a division of Google","Apr-2010",1,0
"WillCall","May-2011",1,0
"Wimba","Nov-2006",0,1
"WinDensity","Jan-2008",0,1
"WindPole Ventures","Jan-2010",0,1
"Windlab Systems","Jul-2007",0,1
"Windmill Cardiovascular Systems","Sep-2012",0,1
"Windowfarms","May-2011",0,1
"Windspire Energy (fka Mariah Power)","Apr-2008",1,0
"Winestyr","Sep-2012",0,1
"Wingu","Apr-2012",0,1
"Wink","Jan-2005",0,1
"Winning Edge","May-2012",0,1
"Winster","Apr-2006",0,1
"Wipit","Sep-2013",1,0
"Wirama","Feb-2007",0,1
"Wire Labs Inc.","Aug-2013",0,1
"WiredBenefits","Aug-2007",0,1
"Wireless Tech","May-2008",0,1
"Wis.dm","Aug-2007",0,1
"Wise Connect","Dec-2011",0,1
"WisePricer","Sep-2012",0,1
"Wisegate","Nov-2010",1,0
"WiserTogether","Oct-2011",1,0
"Wishpot","Jan-2006",1,0
"Wistia","Jan-2008",1,0
"Witsbits","Jan-2006",1,0
"Wittlebee","Apr-2012",0,1
"Wize","Jan-2007",0,1
"WizeHive","Mar-2013",1,0
"Wizpert","Jan-2012",0,1
"Wochit","May-2013",0,1
"WolfGIS","Jun-2013",0,1
"Wolfpack Chassis","Jan-2013",0,1
"WomStreet","Feb-2012",0,1
"WomenCentric","Nov-2011",0,1
"WonderHowTo","Jan-2008",0,1
"WooMe","Apr-2007",1,0
"Woofound","Jul-2011",1,0
"WordSentry","Sep-2013",0,1
"WordStream","Jan-2009",0,1
"WordWatch","Jul-2011",0,1
"Work For Pie","Sep-2011",1,0
"Work4","Sep-2012",0,1
"WorkForce Software","Nov-2011",0,1
"WorkSimple","Mar-2012",0,1
"Workers On Call","Jan-2013",0,1
"Workface","Aug-2010",1,0
"Worklight","Sep-2006",0,1
"Workspot","Apr-2013",1,0
"Workstir","Jun-2009",0,1
"Workstreamer","Jul-2010",1,0
"Worktopia","Oct-2007",0,1
"Workube","Jan-2009",0,1
"World Blender","Nov-2010",0,1
"World Vital Records","Sep-2007",0,1
"WorldEscape","Oct-2012",0,1
"WorldWide Biggies","Apr-2007",0,1
"Worldly Developments","Jun-2009",1,0
"WorthPoint","Nov-2011",1,0
"Woven Systems","Dec-2005",0,1
"WrapMail","Jan-2007",0,1
"Wrapp","Jan-2012",1,0
"Wright Therapy Products","Jul-2011",0,1
"Wrightspeed","Nov-2010",0,1
"Wrike","Jun-2012",0,1
"Wuiper","Jan-2010",0,1
"Wundrbar","Jan-2008",0,1
"Wurl","Jan-2009",1,0
"Wylio","Jan-2011",0,1
"Wymsee","Aug-2012",0,1
"Wyst","Jan-2011",0,1
"X-Factor Communications Holdings","May-2012",0,1
"X2 Biosystems","Feb-2013",0,1
"XAware","Nov-2002",0,1
"XCOR Aerospace","Aug-2008",1,0
"XDN/3Crowd Technologies","Apr-2010",0,1
"XE Corporation","Apr-2003",0,1
"XGraph","Jul-2010",0,1
"XIHA","Jan-2010",0,1
"XLerant","Jan-2008",0,1
"XOS Digital","Jan-2012",0,1
"XYDO","Jun-2011",0,1
"Xamarin","Jul-2012",0,1
"Xanofi","Jul-2013",0,1
"Xatori","Jan-2011",0,1
"Xceedium","Jul-2006",0,1
"Xcelaero","Jul-2008",0,1
"Xconomy","Aug-2007",0,1
"Xcovery","Oct-2011",1,0
"Xdynia","Mar-2013",0,1
"XenSource","Jan-2005",0,1
"Xenon Arc","Jun-2012",0,1
"Xeris Pharmaceuticals","Dec-2011",0,1
"Xeround","Mar-2005",0,1
"Xetawave","Sep-2013",0,1
"Xfluential","Mar-2012",0,1
"Xignite","Jun-2006",0,1
"Xikota Devices","Nov-2007",0,1
"XillianTV","Oct-2007",0,1
"XimoXi","Jan-2008",0,1
"Xobni","Jun-2006",1,0
"Xolve","Dec-2010",0,1
"Xoopit","Dec-2006",1,0
"Xora, Inc.","May-2001",0,1
"Xplore Technologies","Oct-2011",0,1
"Xplr Software","Aug-2012",0,1
"Xquva","Feb-2013",1,0
"Xtellus","Feb-2002",0,1
"Xtify","May-2010",0,1
"Xtium","Sep-2011",0,1
"XtremIO","Nov-2009",0,1
"Y-Klub","Jan-2010",0,1
"YCD Multimedia","Mar-2006",0,1
"YCharts","Mar-2010",0,1
"YESTODATE.COM","Jun-2009",0,1
"YEVVO","Feb-2013",1,0
"YOGASMOGA","Aug-2012",0,1
"YOUnite","Jan-2006",0,1
"YR.MRKT","Jan-2012",0,1
"YaSabe","Mar-2013",0,1
"Yabbly","May-2012",1,0
"YadaHome","Jan-2008",0,1
"Yakify","Jan-2012",0,1
"Yamisee","Mar-2010",1,0
"Yamli","Jan-2008",0,1
"Yammer","Jan-2009",0,1
"Yap","Jun-2008",1,0
"YapTime","Sep-2010",0,1
"Yapert","Jul-2013",1,0
"Yapmo","Oct-2011",0,1
"Yapp","Apr-2012",0,1
"Yapta","Jul-2007",1,0
"Yardbarker Network","Apr-2007",0,1
"Yardsellr","Mar-2010",1,0
"Yashi","Dec-2010",1,0
"Yasmo","Oct-2012",1,0
"Yatown","Aug-2010",0,1
"Yattos","Mar-2012",0,1
"YeHive","Sep-2013",0,1
"Yekra","May-2013",0,1
"YellowBrck","May-2011",0,1
"Yelp","Jul-2004",0,1
"YesGraph","May-2013",0,1
"YesPlz!","Jun-2011",0,1
"YesVideo","Jul-2000",0,1
"Yesware","Jun-2012",0,1
"Yext","Nov-2006",1,0
"Yidio","Nov-2009",0,1
"Yieldbot","Feb-2012",1,0
"Yiftee","Jan-2013",0,1
"Yipit","Jun-2010",1,0
"YippeeO Internet Marketing Solutions","Jan-2007",0,1
"Yobongo","Mar-2011",0,1
"Yodio","Feb-2008",0,1
"Yodle","Nov-2006",0,1
"YogiPlay","Mar-2012",0,1
"Yola","Nov-2007",0,1
"Yoomba","Jul-2007",0,1
"Yoomly","Jan-2010",0,1
"Yoono","Aug-2006",1,0
"Yottaa","Aug-2010",0,1
"YouAre.TV","Aug-2009",1,0
"YouBeQB","May-2007",0,1
"YouBeauty","Jul-2013",0,1
"YouCaring","Feb-2012",1,0
"YouCastr","Feb-2008",0,1
"YouDocs Beauty","Feb-2013",0,1
"YouEye","May-2013",0,1
"YouGift","Mar-2012",0,1
"YouGotListings","Mar-2011",0,1
"YouMail","Nov-2007",1,0
"YouNoodle","Jan-2010",0,1
"YouOS","Jan-2006",0,1
"YouRenew","Jul-2009",1,0
"YouTern","Jan-2010",0,1
"YouTube","Nov-2005",0,1
"Youbetme","Jun-2012",0,1
"Youlicit","Jan-2008",0,1
"Your Survival","Nov-2008",0,1
"Your Truman Show","Dec-2006",0,1
"YourListen.com","Sep-2012",0,1
"YourMechanic","Sep-2012",0,1
"YourSports","Oct-2007",1,0
"YourStreet","Oct-2006",0,1
"Youtego","Jan-2009",1,0
"Youth1 Media","Jan-2010",0,1
"Yovia","May-2009",0,1
"Yowza","Jan-2012",0,1
"Yozons","Jan-2001",0,1
"YuMe","Mar-2007",1,0
"Yugma","Mar-2007",0,1
"Yumber","Apr-2012",0,1
"Yumm.com","Apr-2011",0,1
"Yummly","Mar-2012",1,0
"Yurbuds","Jul-2012",0,1
"Yushino","Jan-2013",1,0
"Z2Live","Oct-2008",0,1
"ZEFR","Nov-2010",0,1
"ZIOPHARM Oncology, Inc","Nov-2012",0,1
"ZManda","Jan-2005",0,1
"Zaarly","Mar-2011",1,0
"Zacharon Pharmaceuticals","Apr-2012",0,1
"Zadara Storage","Jul-2012",0,1
"Zadby","Apr-2008",0,1
"Zady","Mar-2013",0,1
"Zafgen","Sep-2006",0,1
"Zagster","Jan-2012",1,0
"Zanbato","Jan-2011",1,0
"Zane Prep","Feb-2013",0,1
"Zango","Mar-2004",0,1
"Zannel","Oct-2006",0,1
"Zapier","Oct-2012",1,0
"Zapoint","Aug-2008",0,1
"ZappRx","Sep-2013",0,1
"Zappli","Nov-2010",0,1
"Zaranga","Dec-2012",1,0
"Zazengo","Dec-2007",0,1
"Zazuba","Nov-2009",0,1
"Zazum","Apr-2011",0,1
"Zazzle","Jul-2005",0,1
"Ze Frank Games","Apr-2012",1,0
"ZeaKal","Mar-2013",0,1
"Zebra Digital Assets","Jun-2012",0,1
"Zecter","Jun-2007",1,0
"Zeel","Jan-2012",0,1
"Zeer","Aug-2007",0,1
"Zelgor","Aug-2012",0,1
"Zelosport","Jan-2011",0,1
"Zen Planner","Jun-2013",1,0
"ZenDeals","Dec-2012",0,1
"ZenPayroll","Dec-2012",0,1
"Zencoder","Feb-2010",1,0
"Zenda Technologies","Jan-2008",0,1
"Zendesk","Jun-2008",1,0
"Zendrive","Aug-2013",0,1
"ZendyPlace","Apr-2012",0,1
"Zenfolio","Apr-2005",0,1
"ZeniMax","May-2013",0,1
"Zenitum","Apr-2010",0,1
"Zenoss","Aug-2006",0,1
"Zenph, Inc.","Nov-2009",0,1
"Zentact","Sep-2008",0,1
"Zentila","Jan-2011",1,0
"Zep Solar","Jan-2010",0,1
"Zepp US, Inc.","Apr-2009",0,1
"Zeppelin","Aug-2012",0,1
"Zerista","Apr-2010",0,1
"Zero Motorcycles","Feb-2010",1,0
"ZeroDesktop","Mar-2013",0,1
"ZeroG Wireless","Jun-2007",0,1
"ZeroTurnaround","Jul-2011",0,1
"ZeroVM","Jan-2013",1,0
"Zerply","May-2012",0,1
"Zerto","Jan-2010",0,1
"Zerve","Aug-2009",1,0
"ZestCash","Jul-2011",0,1
"Zet Universe","Oct-2010",1,0
"Zetera","May-2005",0,1
"ZetrOZ","Apr-2013",0,1
"Zetta","Sep-2008",0,1
"Zettics","Jul-2013",0,1
"Zeuss","Oct-2012",0,1
"Zevez Corporation","Aug-2012",0,1
"ZexSports.com","Apr-2008",0,1
"Zextit","Aug-2011",0,1
"Ziarco","Oct-2012",0,1
"Zift Solutions","Jan-2012",1,0
"Ziften Technologies","Jul-2011",0,1
"Ziftit","Nov-2011",0,1
"Zigabid","Feb-2008",1,0
"Zigswitch","Dec-2010",0,1
"Ziipa","Jul-2011",0,1
"Ziippi","Nov-2012",0,1
"Ziklag Systems","Jun-2012",0,1
"Zila Networks","Jul-2009",0,1
"Zillabyte","Apr-2012",0,1
"ZillionTV","Feb-2008",1,0
"ZilloPay","Dec-2007",0,1
"Zillow","Oct-2005",0,1
"ZimpleMoney","Dec-2011",0,1
"Zinch","Dec-2007",0,1
"Zing Systems","Jan-2007",0,1
"Zingaya","Oct-2011",0,1
"Zingfin","May-2013",0,1
"Zinio","Sep-2005",0,1
"ZinkoTek","May-2008",0,1
"ZipList","Jan-2010",0,1
"ZipZap","Jan-2011",0,1
"Zipano","Jul-2009",0,1
"Zipidee","Oct-2007",0,1
"Zipline Games","Dec-2010",1,0
"Zipline Medical","Dec-2009",0,1
"Zipmark","Dec-2011",1,0
"Zipments","Sep-2013",1,0
"Zipongo","Oct-2012",1,0
"ZippyKid","Nov-2012",0,1
"Ziptask","Jan-2013",0,1
"Ziptr","Jun-2011",0,1
"Zirtual","Jan-2013",0,1
"Zivity","Aug-2007",1,0
"ZocDoc","Aug-2008",0,1
"Zoeticx","Mar-2012",0,1
"Zogenix","Aug-2006",0,1
"Zoji","Oct-2007",0,1
"Zola Books","May-2013",0,1
"Zomazz","Jun-2012",1,0
"Zong","Jul-2005",1,0
"Zonoff","Apr-2013",0,1
"Zoodak","Aug-2009",0,1
"Zoodig","Jul-2011",0,1
"Zoodles","May-2010",0,1
"Zoom Media & Marketing - United States","Mar-2009",0,1
"Zoom Video Communications","Jan-2013",1,0
"ZoomInfo","Jul-2004",0,1
"ZoomSafer","Mar-2009",1,0
"ZoomTilt","Feb-2013",0,1
"Zoomdata","Nov-2012",1,0
"Zoomingo","Jun-2013",0,1
"Zoomph","Jan-2012",0,1
"Zoondy","Jan-2013",0,1
"Zooomr","Feb-2006",0,1
"ZoopShop","Feb-2012",0,1
"Zoosk","Nov-2007",0,1
"Zoove","Jun-2006",0,1
"Zorap","Nov-2009",0,1
"Zosano Pharma","Nov-2007",0,1
"Zounds","Feb-2007",0,1
"Zuberance","Nov-2008",0,1
"Zubican","May-2008",0,1
"Zubie","Sep-2013",1,0
"Zuga Medical","Mar-2012",0,1
"Zula","May-2013",0,1
"Zulama","Feb-2013",0,1
"Zuli","Jul-2012",0,1
"Zulu","Aug-2012",1,0
"Zumbox","Mar-2008",1,0
"Zume Life","Apr-2008",1,0
"Zumeo.com","Jan-2009",0,1
"Zumobi","May-2007",0,1
"Zumper","Sep-2012",0,1
"Zuora","Mar-2008",0,1
"Zurex Pharma","May-2012",0,1
"Zuse","Jul-2011",0,1
"Zuujit","Apr-2010",0,1
"Zvents","Nov-2006",1,0
"Zykis","Oct-2006",0,1
"Zyme Solutions","Sep-2005",0,1
"Zynga","Feb-2008",1,0
"Zyngenia","Sep-2010",0,1
"Zypsee","Aug-2013",0,1
"Zyrra","Dec-2010",1,0
"[x+1]","Jun-2008",0,1
"","Jan-2013",0,1
"aBIZinaBOX","Oct-2008",0,1
"aDealio","Mar-2011",0,1
"aPriori Technologies","Mar-2005",0,1
"aSmallWorld","May-2006",0,1
"adBrite","Sep-2004",0,1
"adFreeq","Sep-2013",1,0
"aisle411","Sep-2012",1,0
"apozy","Sep-2013",0,1
"app2you","May-2009",0,1
"appbackr","Jul-2010",1,0
"appsFreedom","Jan-2013",0,1
"appsplit","Jan-2011",0,1
"appssavvy","Dec-2011",1,0
"aroundtheway","Jan-2010",0,1
"artandseek","Jun-2007",0,1
"auctionPAL","Mar-2007",0,1
"authorGEN","Sep-2007",1,0
"avVenta","Jan-2009",0,1
"awe.sm","Dec-2010",0,1
"awesomize.me","Jan-2010",0,1
"bContext","Jun-2012",1,0
"bMobilized","May-2012",0,1
"bVisual","Mar-2012",0,1
"basno","Jul-2013",0,1
"batterii","May-2012",1,0
"beModel","Aug-2008",1,0
"beRecruited","Nov-2007",0,1
"beatlab","May-2010",0,1
"betaworks","Jan-2008",0,1
"bideo.com","Jan-2009",1,0
"bizHive","Jan-2013",1,0
"blabfeed","Jul-2012",0,1
"bluepulse","Apr-2007",0,1
"bookacoach","Nov-2012",0,1
"brandlive","Sep-2013",0,1
"brands4friends","Sep-2007",0,1
"built.io","Nov-2012",0,1
"buuteeq","Sep-2010",1,0
"cFares","Jul-2007",0,1
"ccccccccccccc","Mar-2011",0,1
"charity: water","May-2013",0,1
"cicayda","Jul-2013",0,1
"cielo24","Feb-2013",0,1
"cloudRIA","Apr-2012",0,1
"cloudswave","May-2013",0,1
"clubw.com","Feb-2013",0,1
"clypd","Mar-2013",0,1
"coRank","May-2007",0,1
"coUrbanize","Feb-2013",0,1
"code-laboration","Jun-2011",1,0
"codetag","Sep-2012",0,1
"comScore","Sep-2000",0,1
"conXt","May-2011",1,0
"creditmontoring.com","Aug-2012",0,1
"crowdSPRING","May-2008",0,1
"crowdfunder","May-2012",0,1
"curated.by","Sep-2010",0,1
"cycleWood Solutions","Jun-2013",0,1
"dBMEDx","Sep-2012",1,0
"dMetrics","Jan-2011",0,1
"damntheradio","Jan-2010",0,1
"db4objects","Jan-2007",0,1
"deets, Inc.","Nov-2012",0,1
"deja mi INC","Jun-2012",1,0
"delicious","Apr-2005",0,1
"demandmart","Nov-2009",0,1
"deviantART","Jun-2007",0,1
"dinCloud","Jan-2012",0,1
"ditlo","Jul-2012",0,1
"divorce360","Sep-2007",0,1
"dloHaiti","May-2013",1,0
"documistic","May-2007",0,1
"doggyloot","Aug-2013",1,0
"doormates","Feb-2012",0,1
"dotCloud","Feb-2011",1,0
"dotSyntax","Jan-2006",0,1
"doubleTwist","May-2008",0,1
"drchrono","Jan-2011",1,0
"dreamsha.re","Mar-2013",0,1
"drop.io","Dec-2007",0,1
"drumbi","Aug-2011",0,1
"dscovered","Jul-2013",0,1
"dxcare.com","Jun-2012",0,1
"dynaTrace software","Feb-2007",0,1
"e-Merges.com","Feb-2000",0,1
"e-Tag","Dec-2010",0,1
"e2e Materials","Jan-2010",0,1
"eBrevia","Feb-2013",0,1
"eBureau","Jan-2004",1,0
"eCardio","Jul-2009",0,1
"eCareDiary","Sep-2009",0,1
"eCommHub","Sep-2013",0,1
"eDealya","Jan-2011",1,0
"eDiets.com","Dec-2011",0,1
"eEvent","Mar-2012",0,1
"eFans","Feb-2008",0,1
"eFuneral","May-2013",0,1
"eGenerations","Jan-2007",0,1
"eGood","Sep-2013",0,1
"eHarmony","Jun-2000",0,1
"eHealth Global Technologies","Jan-2013",0,1
"eIQnetworks","Jan-2009",0,1
"eJamming","Oct-2005",0,1
"eLibs.com","Sep-2000",0,1
"eMazeMe","Jan-2013",0,1
"eMerge Health Solutions","Jun-2012",0,1
"eMindful","Nov-2012",0,1
"eMinor","Aug-2006",0,1
"eNeura Therapeutics","Aug-2013",0,1
"ePals","Dec-2006",1,0
"ePrep","Jan-2005",1,0
"ePropertyData","Mar-2008",0,1
"eRecycling Corps","Nov-2008",0,1
"eShares","Aug-2013",0,1
"eSilicon","Aug-2012",1,0
"eSpark","Sep-2012",0,1
"eTapestry","Jan-2000",0,1
"eTax Credit Exchange","May-2012",0,1
"eThor.com","Apr-2013",1,0
"eTimesheets.com","Dec-2011",0,1
"eVariant","Nov-2011",0,1
"eVoter","Dec-2011",0,1
"eWise","Jul-2010",1,0
"eXelate","Oct-2007",0,1
"eXo","Mar-2010",0,1
"eXperticity","May-2007",0,1
"easy2comply (Dynasec)","Oct-2007",0,1
"eblizz","Jan-2008",0,1
"ebookpie","Mar-2012",0,1
"ebridge","Sep-2010",0,1
"echoecho","May-2012",1,0
"ecoATM","Feb-2010",0,1
"ecoInsight","Oct-2011",0,1
"ecomom","Sep-2010",1,0
"edo","Aug-2009",1,0
"eduClipper","Sep-2012",0,1
"eduFire","Sep-2009",1,0
"eefoof.com","Nov-2006",0,1
"elicit","May-2012",0,1
"emoteShare","Nov-2011",0,1
"enGreet","Jan-2009",0,1
"enVista","May-2007",0,1
"enavu","May-2006",0,1
"engageSimply","Dec-2012",0,1
"epacube","May-2012",0,1
"epoch","Mar-2013",0,1
"etouches","Jun-2010",0,1
"eventblimp","Dec-2012",1,0
"everbill","Sep-2012",0,1
"evermind","Jan-2012",1,0
"ezCater","Oct-2011",0,1
"ezzai - how to arabia","Aug-2010",0,1
"fabrik","Sep-2005",0,1
"famo.us","Mar-2013",1,0
"femeninas","Mar-2013",0,1
"ffwd","Aug-2007",0,1
"fl3ur","Feb-2013",0,1
"fluxflex","Dec-2010",0,1
"flyRuby.com","Apr-2010",1,0
"for; to (do)","Jan-2001",1,0
"for; to (do) Centers","Jan-2005",0,1
"gAuto","Jan-2008",0,1
"gBox","Jan-2008",1,0
"galaxyadvisors","Sep-2008",0,1
"gaytravel.com","Jan-2008",0,1
"gdgt","Jul-2009",1,0
"getbetter!","Jul-2012",0,1
"gis.to","Jul-2011",0,1
"goBalto","Oct-2011",0,1
"goEmber","Oct-2012",0,1
"goodideazs","Jan-2009",0,1
"gopogo","Apr-2012",0,1
"gripNote","Aug-2011",0,1
"gtrot","Feb-2011",0,1
"hField Technologies","Nov-2009",0,1
"haku","Sep-2013",0,1
"health enhancement products","Jul-2012",1,0
"hearo.fm","Mar-2012",1,0
"hi5","Jul-2007",0,1
"hopscout","Sep-2010",0,1
"hubbuzz.com","Mar-2007",0,1
"hulu","Aug-2007",0,1
"hyaqu","Jun-2011",0,1
"i-Nalysis","Dec-2009",0,1
"i2we","Jun-2008",0,1
"iAmplify","May-2007",0,1
"iBid2Save","Apr-2011",1,0
"iBiz Software","May-2008",0,1
"iBuildApp","Oct-2011",1,0
"iCentera","Jul-2005",0,1
"iCeutica","Jun-2005",0,1
"iChange","Feb-2010",1,0
"iCharts","Feb-2012",0,1
"iConclude","Aug-2005",0,1
"iContact","Jun-2007",1,0
"iControl Networks","Apr-2006",0,1
"iCouch","Jan-2012",0,1
"iCracked","Apr-2012",0,1
"iCrumz","Apr-2011",0,1
"iCurrent","Aug-2008",0,1
"iDoneThis","Dec-2011",0,1
"iFormulary","Jun-2012",0,1
"iGrez LLC","Jan-2012",0,1
"iGroup Network","Jun-2007",0,1
"iGuiders","Sep-2009",0,1
"iHigh","Jan-2008",0,1
"iHireHelp","Apr-2011",0,1
"iJukebox","Sep-2011",1,0
"iKONVERSE","Oct-2011",0,1
"iKoa","Jun-2007",0,1
"iLike","Jan-2002",1,0
"iLumen","Apr-2012",0,1
"iMedicare","Sep-2013",0,1
"iNovo Broadband","Sep-2012",0,1
"iPawn","Mar-2011",0,1
"iPerceptions","Dec-2008",0,1
"iPierian","Sep-2013",0,1
"iPipeline","Jun-2008",0,1
"iPling","Mar-2008",1,0
"iPowerUp","Jun-2012",0,1
"iQ Media Corp","Oct-2011",0,1
"iQ Technologies","Oct-2010",0,1
"iQuantifi.com","Jun-2011",0,1
"iRates","Dec-2011",0,1
"iReTron, Inc","Mar-2011",0,1
"iRule","Mar-2013",1,0
"iSIGHT Partners","Jun-2013",0,1
"iSkoot","Nov-2006",0,1
"iSnap","Dec-2012",0,1
"iSpecimen","Sep-2012",0,1
"iSpot.tv","Jul-2012",0,1
"iSquare","Dec-2007",0,1
"iStorez","Oct-2008",0,1
"iStoryTime","Aug-2011",0,1
"iStreamPlanet","May-2011",1,0
"iSyndica","Jul-2009",1,0
"iTherX","Nov-2011",0,1
"iTwixie","Jan-2008",0,1
"iViZ Security","Dec-2007",1,0
"iVideosongs","Jan-2008",0,1
"iYogi","Jan-2007",0,1
"iZumi Bio","Apr-2009",0,1
"ibabybox","Mar-2013",0,1
"ibeatyou","Mar-2008",0,1
"icanbuy","Feb-2010",0,1
"ice","Jan-2008",0,1
"ideeli","Dec-2007",0,1
"iiMonde","Aug-2010",0,1
"imagoo","Jun-2013",0,1
"imbookin (Pogby)","Aug-2011",0,1
"imeem","Oct-2006",1,0
"imgIX","May-2013",0,1
"in2apps","Jan-2007",0,1
"in3Dgallery","Jan-2013",0,1
"inContact","Jul-2013",0,1
"inDegree","Jan-2008",0,1
"inDinero","Jun-2010",1,0
"inFreeDA","Nov-2005",0,1
"inMarket","Aug-2010",0,1
"inMotionNow","May-2013",1,0
"inSparq.com","Oct-2011",0,1
"inevention Technology Inc.","Jan-2013",0,1
"innRoad","Feb-2013",1,0
"introNetworks","May-2007",0,1
"invi","Nov-2012",1,0
"invino","Jun-2013",0,1
"invisibleBracelet.org","Jan-2009",0,1
"ioBridge","Jul-2010",0,1
"iovation","Mar-2008",0,1
"ishBowl","Jan-2012",0,1
"isocket","Nov-2012",1,0
"itzat","May-2013",0,1
"itzbig","Feb-2007",0,1
"ivWatch","Jan-2011",0,1
"j-Grab","Nov-2010",0,1
"jellyfish","Oct-2006",0,1
"jobs-dial LLC","Aug-2012",0,1
"just.me","Jan-2011",1,0
"kidthing","Jan-2008",0,1
"kwiry","Mar-2008",0,1
"lensgen","Sep-2012",0,1
"lettrs","Jun-2013",1,0
"lifeIO","Aug-2008",0,1
"listedplaces","Jan-2011",0,1
"littleBits","Jul-2012",1,0
"liveBooks","Nov-2009",0,1
"localbacon","Mar-2010",0,1
"lynda.com","Jan-2013",0,1
"mBeat Media","Apr-2008",0,1
"mChron","Feb-2012",0,1
"mEgo","Jul-2007",1,0
"mPay Gateway","Sep-2008",0,1
"mReplay","Jan-2007",0,1
"mSilica","Jun-2008",0,1
"mSnap","Jun-2006",0,1
"mSpot","Aug-2005",0,1
"mTraks","May-2007",0,1
"mWater","Aug-2013",0,1
"madKast","Aug-2007",1,0
"magnify360","Aug-2008",0,1
"mangofizz jobs","Jan-2007",0,1
"map2app, Inc.","Dec-2012",1,0
"marshad technology group","Jan-2000",0,1
"maufait","Jul-2008",0,1
"meQuilibrium","Sep-2011",0,1
"mediaFORGE","Jul-2006",0,1
"medidametrics","Jun-2012",0,1
"meebee","Sep-2008",1,0
"meevl","May-2011",0,1
"memloom","Jul-2013",0,1
"menuvox","Mar-2011",0,1
"mnlakeplace.com","Oct-2008",0,1
"mobiManage","Oct-2008",0,1
"mobiTeris","Dec-2010",0,1
"mobile mum","Jan-2011",0,1
"mobintent","Jul-2011",0,1
"mohchi","Oct-2012",0,1
"mon.ki","Apr-2012",0,1
"mphoria","Jul-2013",1,0
"mpowerplayer","Sep-2008",1,0
"mxHero","Jun-2012",1,0
"my4oneone","Mar-2011",1,0
"myAchy","Jul-2012",1,0
"myEDmatch","Aug-2013",0,1
"myEnergyPlatform.com","Jan-2012",0,1
"myGreek","May-2009",0,1
"myPizza.com","Jun-2009",0,1
"myRete","Aug-2011",0,1
"myRight","Jul-2012",0,1
"myShavingClub.com","Oct-2012",0,1
"mySupermarket","Feb-2008",1,0
"myTAG.com","Dec-2012",0,1
"myWebRoom","Nov-2012",0,1
"myZamana","Apr-2010",0,1
"mycirQle","Jan-2012",0,1
"mygola","Dec-2011",0,1
"nChannel","Apr-2013",0,1
"nCino","Jun-2013",1,0
"nCrowd, Inc.","May-2013",0,1
"nFluence Media","Feb-2012",1,0
"nGAP","Jul-2012",0,1
"nPario","Jan-2010",0,1
"nPulse Technologies","Jul-2013",0,1
"nScaled","Feb-2012",1,0
"nTAG Interactive","Jan-2005",0,1
"nWay","Oct-2012",0,1
"naaya","May-2012",0,1
